,cdl,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,state
1361,39,1,over,0.8220000000000001,407572,34429,ID
1362,39,0,,0.204,300,0,IL
1363,39,0,,0.016,32,0,IN
1364,39,0,,0.005,10,0,IA
1365,39,0,,0.09,13532,137,KS
1366,39,0,,0.047,42,0,KY
1367,39,0,,0.0,0,0,LA
1368,39,0,,0.055,387,0,ME
1369,39,0,,0.174,1264,0,MD
1370,39,0,,0.0,0,0,MA
1371,39,0,,0.163,1107,0,MI
1372,39,0,,0.11800000000000001,2026,0,MN
1373,39,0,,0.0,0,0,MS
1374,39,0,,0.0,0,0,MO
1375,39,1,over,0.584,130346,112525,MT
1376,39,0,,0.063,14904,0,NE
1377,39,1,over,0.9079999999999999,5323,4172,NV
1378,39,1,over,0.985,193,0,NH
1379,39,0,,0.0,0,0,NJ
1380,39,1,over,1.0,6591,5113,NM
1381,39,0,,0.172,387,0,NY
1382,39,1,over,0.79,1712,0,NC
1383,39,0,,0.281,3115,3924,ND
1384,39,0,,0.0,0,0,OH
1385,39,1,over,0.48200000000000004,6192,0,OK
1386,39,1,over,0.6920000000000001,12376,2531,OR
1387,39,0,,0.017,105,0,PA
1388,39,0,,0.0,0,0,RI
1389,39,0,,0.0,0,0,SC
1390,39,0,,0.16,418,731,SD
1391,39,1,over,0.748,193,0,TN
1392,39,1,over,0.8240000000000001,91518,0,TX
1393,39,1,over,0.927,25079,18678,UT
1394,39,0,,0.0,0,0,VT
1395,39,0,,0.0,0,0,VA
1396,39,1,over,0.878,19556,1853,WA
1397,39,1,over,1.0,3,0,WV
1398,39,0,,0.09699999999999999,1889,0,WI
1399,39,1,over,0.684,38128,36555,WY
1400,41,1,over,0.887,18561,8,AL
1401,41,1,over,0.706,125,7,AK
1402,41,1,under,1.0,9678,11703,AZ
1403,41,1,over,0.985,21005,2870,AR
1404,41,1,over,0.976,178064,71497,CA
1405,41,1,over,0.6559999999999999,48996,10117,CO
1406,41,1,over,0.8590000000000001,2817,0,CT
1407,41,1,over,0.892,2200,9,DE
1408,41,1,under,0.9279999999999999,81246,373580,FL
1409,41,1,over,0.6679999999999999,24948,110,GA
1410,41,1,over,0.983,28025,406,HI
1411,41,1,over,0.975,208181,50111,ID
1412,41,1,over,0.828,23969,0,IL
1413,41,1,over,0.49,16055,0,IN
1414,41,1,over,0.461,2983,0,IA
1415,41,1,over,0.698,52251,1809,KS
1416,41,0,,0.285,3444,10,KY
1417,41,1,over,0.502,8688,7272,LA
1418,41,0,,0.379,1209,0,ME
1419,41,1,over,0.825,9457,0,MD
1420,41,1,over,0.568,2406,15,MA
1421,41,1,over,0.509,32199,36,MI
1422,41,0,,0.375,11458,19446,MN
1423,41,1,over,0.606,5979,23,MS
1424,41,1,over,0.895,5861,4764,MO
1425,41,1,under,0.7170000000000001,55072,55551,MT
1426,41,1,over,0.978,106255,2100,NE
1427,41,1,over,1.0,5790,2291,NV
1428,41,1,over,1.0,717,16,NH
1429,41,1,over,0.8740000000000001,16923,64,NJ
1430,41,1,under,1.0,3161,3724,NM
1431,41,1,over,0.613,8061,6,NY
1432,41,1,over,0.426,22026,61,NC
1433,41,0,,0.341,8235,9839,ND
1434,41,1,over,0.504,8214,8,OH
1435,41,1,over,0.813,28284,0,OK
1436,41,1,over,0.579,179988,11902,OR
1437,41,0,,0.195,2981,7,PA
1438,41,1,over,0.9329999999999999,2230,0,RI
1439,41,1,over,0.9279999999999999,21675,8,SC
1440,41,1,over,0.62,9190,360,SD
1441,41,1,over,0.544,7677,5,TN
1442,41,1,over,0.8859999999999999,121510,26379,TX
1443,41,1,over,0.966,5201,702,UT
1444,41,1,over,0.626,320,6,VT
1445,41,1,over,0.478,10535,0,VA
1446,41,1,over,0.9179999999999999,163512,9981,WA
1447,41,1,over,0.436,421,0,WV
1448,41,1,over,0.42,10033,49,WI
1449,41,1,under,0.983,21562,24592,WY
1450,42,1,under,1.0,0,8,AL
1451,42,0,,0.0,0,0,AK
1452,42,1,over,1.0,7713,2115,AZ
1453,42,0,,0.0,0,0,AR
1454,42,1,under,0.986,16405,22450,CA
1455,42,1,over,1.0,9629,6896,CO
1456,42,0,,0.0,0,0,CT
1457,42,1,over,0.48100000000000004,1116,0,DE
1458,42,0,,0.0,0,0,FL
1459,42,1,over,0.9940000000000001,2182,0,GA
1460,42,1,over,1.0,31,0,HI
1461,42,1,over,0.9359999999999999,40949,25943,ID
1462,42,0,,0.09300000000000001,352,0,IL
1463,42,0,,0.0,0,0,IN
1464,42,0,,0.0,0,0,IA
1465,42,1,over,0.7959999999999999,10560,0,KS
1466,42,0,,0.0,0,0,KY
1467,42,0,,0.0,0,0,LA
1468,42,1,over,1.0,8,0,ME
1469,42,1,over,0.409,780,0,MD
1470,42,0,,0.154,14,0,MA
1471,42,1,over,0.5539999999999999,10798,0,MI
1472,42,1,over,0.679,32443,0,MN
1473,42,1,over,1.0,36,0,MS
1474,42,1,over,1.0,400,200,MO
1475,42,1,under,1.0,3173,5247,MT
1476,42,1,over,1.0,110807,14419,NE
1477,42,0,,0.0,0,0,NV
1478,42,0,,0.0,0,0,NH
1479,42,1,over,1.0,223,0,NJ
1480,42,1,over,1.0,9971,30,NM
1481,42,1,over,0.5,250,0,NY
1482,42,1,over,1.0,1506,0,NC
1483,42,0,,0.168,7541,0,ND
1484,42,0,,0.043,23,0,OH
1485,42,1,over,0.509,1080,0,OK
1486,42,1,over,1.0,5237,2876,OR
1487,42,0,,0.0,0,0,PA
1488,42,0,,0.0,0,0,RI
1489,42,1,over,1.0,19,0,SC
1490,42,1,over,1.0,3310,0,SD
1491,42,1,over,0.9229999999999999,128,0,TN
1492,42,1,over,0.895,3196,0,TX
1493,42,0,,0.0,0,0,UT
1494,42,1,over,0.435,10,0,VT
1495,42,0,,0.059000000000000004,7,0,VA
1496,42,1,over,0.925,24825,6735,WA
1497,42,1,over,1.0,3,0,WV
1498,42,1,over,0.93,5625,0,WI
1499,42,1,under,1.0,9973,25208,WY
1500,43,0,,0.354,4,23,AL
1501,43,1,over,0.745,199,5,AK
1502,43,1,under,1.0,2756,3481,AZ
1503,43,1,over,0.875,4,3,AR
1504,43,1,over,1.0,56873,6228,CA
1505,43,1,over,1.0,50323,17,CO
1506,43,1,over,0.9129999999999999,270,24,CT
1507,43,1,over,1.0,1060,10,DE
1508,43,1,under,1.0,3403,19339,FL
1509,43,1,over,0.997,31192,25,GA
1510,43,0,,0.0,0,0,HI
1511,43,1,over,1.0,340357,5087,ID
1512,43,1,over,0.907,5390,38,IL
1513,43,1,over,0.7120000000000001,819,17,IN
1514,43,1,over,0.9940000000000001,595,23,IA
1515,43,1,over,0.998,1271,0,KS
1516,43,1,over,0.583,22,20,KY
1517,43,1,under,1.0,20,36,LA
1518,43,0,,0.375,3599,36,ME
1519,43,1,over,0.898,601,25,MD
1520,43,1,over,0.87,98,42,MA
1521,43,1,over,0.978,33627,100,MI
1522,43,1,over,0.87,24589,15,MN
1523,43,1,over,1.0,99,1,MS
1524,43,1,over,1.0,10631,12,MO
1525,43,1,over,1.0,3599,3,MT
1526,43,1,over,0.997,793,1,NE
1527,43,1,over,1.0,33,9,NV
1528,43,0,,0.25,2,7,NH
1529,43,1,over,0.547,1068,79,NJ
1530,43,1,under,1.0,27,1873,NM
1531,43,1,over,0.645,3751,96,NY
1532,43,1,over,0.47100000000000003,16,9,NC
1533,43,1,over,0.861,28230,5,ND
1534,43,1,over,0.9359999999999999,841,43,OH
1535,43,1,over,1.0,459,21,OK
1536,43,1,over,1.0,35293,209,OR
1537,43,1,over,0.484,808,296,PA
1538,43,1,over,0.7140000000000001,74,8,RI
1539,43,1,under,1.0,5,33,SC
1540,43,1,over,1.0,10,3,SD
1541,43,1,under,0.72,1,17,TN
1542,43,1,over,1.0,9062,2,TX
1543,43,1,over,1.0,810,11,UT
1544,43,1,over,0.617,63,3,VT
1545,43,1,over,0.9440000000000001,2039,30,VA
1546,43,1,over,1.0,135156,994,WA
1547,43,1,over,0.52,5,4,WV
1548,43,1,over,0.9940000000000001,65696,12,WI
1549,43,1,under,1.0,0,30,WY
1550,44,1,over,0.887,18561,8,AL
1551,44,1,over,0.706,125,7,AK
1552,44,1,under,1.0,9678,11703,AZ
1553,44,1,over,0.985,21005,2870,AR
1554,44,1,over,0.976,178064,71497,CA
1555,44,1,over,0.6559999999999999,48996,10117,CO
1556,44,1,over,0.8590000000000001,2817,0,CT
1557,44,1,over,0.892,2200,9,DE
1558,44,1,under,0.9279999999999999,81246,373580,FL
1559,44,1,over,0.6679999999999999,24948,110,GA
1560,44,1,over,0.983,28025,406,HI
1561,44,1,over,0.975,208181,50111,ID
1562,44,1,over,0.828,23969,0,IL
1563,44,1,over,0.49,16055,0,IN
1564,44,1,over,0.461,2983,0,IA
1565,44,1,over,0.698,52251,1809,KS
1566,44,0,,0.285,3444,10,KY
1567,44,1,over,0.502,8688,7272,LA
1568,44,0,,0.379,1209,0,ME
1569,44,1,over,0.825,9457,0,MD
1570,44,1,over,0.568,2406,15,MA
1571,44,1,over,0.509,32199,36,MI
1572,44,0,,0.375,11458,19446,MN
1573,44,1,over,0.606,5979,23,MS
1574,44,1,over,0.895,5861,4764,MO
1575,44,1,under,0.7170000000000001,55072,55551,MT
1576,44,1,over,0.978,106255,2100,NE
1577,44,1,over,1.0,5790,2291,NV
1578,44,1,over,1.0,717,16,NH
1579,44,1,over,0.8740000000000001,16923,64,NJ
1580,44,1,under,1.0,3161,3724,NM
1581,44,1,over,0.613,8061,6,NY
1582,44,1,over,0.426,22026,61,NC
1583,44,0,,0.341,8235,9839,ND
1584,44,1,over,0.504,8214,8,OH
1585,44,1,over,0.813,28284,0,OK
1586,44,1,over,0.579,179988,11902,OR
1587,44,0,,0.195,2981,7,PA
1588,44,1,over,0.9329999999999999,2230,0,RI
1589,44,1,over,0.9279999999999999,21675,8,SC
1590,44,1,over,0.62,9190,360,SD
1591,44,1,over,0.544,7677,5,TN
1592,44,1,over,0.8859999999999999,121510,26379,TX
1593,44,1,over,0.966,5201,702,UT
1594,44,1,over,0.626,320,6,VT
1595,44,1,over,0.478,10535,0,VA
1596,44,1,over,0.9179999999999999,163512,9981,WA
1597,44,1,over,0.436,421,0,WV
1598,44,1,over,0.42,10033,49,WI
1599,44,1,under,0.983,21562,24592,WY
1600,45,0,,0.0,0,0,AL
1601,45,0,,0.0,0,0,AK
1602,45,1,under,0.965,12362,48710,AZ
1603,45,0,,0.0,0,0,AR
1604,45,1,under,0.752,29285,48238,CA
1605,45,1,over,0.8690000000000001,54046,4060,CO
1606,45,0,,0.0,0,0,CT
1607,45,0,,0.161,1495,0,DE
1608,45,1,over,0.875,3443,0,FL
1609,45,0,,0.255,3615,0,GA
1610,45,0,,0.0,0,0,HI
1611,45,1,over,0.8220000000000001,407572,34429,ID
1612,45,0,,0.204,300,0,IL
1613,45,0,,0.016,32,0,IN
1614,45,0,,0.005,10,0,IA
1615,45,0,,0.09,13532,137,KS
1616,45,0,,0.047,42,0,KY
1617,45,0,,0.0,0,0,LA
1618,45,0,,0.055,387,0,ME
1619,45,0,,0.174,1264,0,MD
1620,45,0,,0.0,0,0,MA
1621,45,0,,0.163,1107,0,MI
1622,45,0,,0.11800000000000001,2026,0,MN
1623,45,0,,0.0,0,0,MS
1624,45,0,,0.0,0,0,MO
1625,45,1,over,0.584,130346,112525,MT
1626,45,0,,0.063,14904,0,NE
1627,45,1,over,0.9079999999999999,5323,4172,NV
1628,45,1,over,0.985,193,0,NH
1629,45,0,,0.0,0,0,NJ
1630,45,1,over,1.0,6591,5113,NM
1631,45,0,,0.172,387,0,NY
1632,45,1,over,0.79,1712,0,NC
1633,45,0,,0.281,3115,3924,ND
1634,45,0,,0.0,0,0,OH
1635,45,1,over,0.48200000000000004,6192,0,OK
1636,45,1,over,0.6920000000000001,12376,2531,OR
1637,45,0,,0.017,105,0,PA
1638,45,0,,0.0,0,0,RI
1639,45,0,,0.0,0,0,SC
1640,45,0,,0.16,418,731,SD
1641,45,1,over,0.748,193,0,TN
1642,45,1,over,0.8240000000000001,91518,0,TX
1643,45,1,over,0.927,25079,18678,UT
1644,45,0,,0.0,0,0,VT
1645,45,0,,0.0,0,0,VA
1646,45,1,over,0.878,19556,1853,WA
1647,45,1,over,1.0,3,0,WV
1648,45,0,,0.09699999999999999,1889,0,WI
1649,45,1,over,0.684,38128,36555,WY
1650,46,1,under,0.835,2757,3189,AL
1651,46,1,over,0.8270000000000001,414,204,AK
1652,46,1,under,1.0,15396,87576,AZ
1653,46,1,under,0.72,307,7384,AR
1654,46,1,under,1.0,280298,737738,CA
1655,46,1,over,1.0,76399,15214,CO
1656,46,0,,0.282,229,1231,CT
1657,46,1,over,0.885,13385,2545,DE
1658,46,1,under,0.9309999999999999,52201,118740,FL
1659,46,1,over,0.927,78903,16083,GA
1660,46,1,under,0.996,838,5951,HI
1661,46,1,over,1.0,363937,17761,ID
1662,46,1,over,0.8859999999999999,23970,2714,IL
1663,46,1,over,0.7090000000000001,8258,3054,IN
1664,46,1,over,0.701,1136,556,IA
1665,46,1,under,0.985,1787,2353,KS
1666,46,1,under,0.5820000000000001,183,1825,KY
1667,46,1,under,0.449,329,2857,LA
1668,46,0,,0.313,6299,597,ME
1669,46,1,over,0.887,10362,4317,MD
1670,46,1,over,0.731,7599,691,MA
1671,46,1,over,0.81,76512,4419,MI
1672,46,1,over,0.8220000000000001,45740,670,MN
1673,46,1,over,1.0,316,37,MS
1674,46,1,over,0.9740000000000001,12533,2325,MO
1675,46,1,over,1.0,5152,118,MT
1676,46,1,over,0.7509999999999999,9929,243,NE
1677,46,1,over,1.0,5619,3013,NV
1678,46,1,under,0.784,1075,1505,NH
1679,46,1,over,0.82,20193,11413,NJ
1680,46,1,over,1.0,12203,11305,NM
1681,46,1,over,0.499,21475,4403,NY
1682,46,1,under,0.685,8221,9286,NC
1683,46,1,over,0.85,29270,13,ND
1684,46,1,over,0.823,10724,8691,OH
1685,46,1,over,0.9740000000000001,3321,296,OK
1686,46,1,over,0.924,111186,11072,OR
1687,46,1,under,0.5589999999999999,2899,8574,PA
1688,46,1,over,0.9009999999999999,235,207,RI
1689,46,1,under,0.851,7719,9132,SC
1690,46,0,,0.308,197,36,SD
1691,46,1,under,0.7290000000000001,2351,4094,TN
1692,46,1,under,0.9990000000000001,30187,32834,TX
1693,46,1,over,1.0,2124,1721,UT
1694,46,1,over,0.6890000000000001,925,381,VT
1695,46,1,over,0.623,4820,2612,VA
1696,46,1,over,0.9990000000000001,258992,10354,WA
1697,46,1,under,0.639,184,241,WV
1698,46,1,over,0.951,192893,418,WI
1699,46,1,under,0.609,23,1065,WY
1700,47,1,under,0.835,2757,3189,AL
1701,47,1,over,0.8270000000000001,414,204,AK
1702,47,1,under,1.0,15396,87576,AZ
1703,47,1,under,0.72,307,7384,AR
1704,47,1,under,1.0,280298,737738,CA
1705,47,1,over,1.0,76399,15214,CO
1706,47,0,,0.282,229,1231,CT
1707,47,1,over,0.885,13385,2545,DE
1708,47,1,under,0.9309999999999999,52201,118740,FL
1709,47,1,over,0.927,78903,16083,GA
1710,47,1,under,0.996,838,5951,HI
1711,47,1,over,1.0,363937,17761,ID
1712,47,1,over,0.8859999999999999,23970,2714,IL
1713,47,1,over,0.7090000000000001,8258,3054,IN
1714,47,1,over,0.701,1136,556,IA
1715,47,1,under,0.985,1787,2353,KS
1716,47,1,under,0.5820000000000001,183,1825,KY
1717,47,1,under,0.449,329,2857,LA
1718,47,0,,0.313,6299,597,ME
1719,47,1,over,0.887,10362,4317,MD
1720,47,1,over,0.731,7599,691,MA
1721,47,1,over,0.81,76512,4419,MI
1722,47,1,over,0.8220000000000001,45740,670,MN
1723,47,1,over,1.0,316,37,MS
1724,47,1,over,0.9740000000000001,12533,2325,MO
1725,47,1,over,1.0,5152,118,MT
1726,47,1,over,0.7509999999999999,9929,243,NE
1727,47,1,over,1.0,5619,3013,NV
1728,47,1,under,0.784,1075,1505,NH
1729,47,1,over,0.82,20193,11413,NJ
1730,47,1,over,1.0,12203,11305,NM
1731,47,1,over,0.499,21475,4403,NY
1732,47,1,under,0.685,8221,9286,NC
1733,47,1,over,0.85,29270,13,ND
1734,47,1,over,0.823,10724,8691,OH
1735,47,1,over,0.9740000000000001,3321,296,OK
1736,47,1,over,0.924,111186,11072,OR
1737,47,1,under,0.5589999999999999,2899,8574,PA
1738,47,1,over,0.9009999999999999,235,207,RI
1739,47,1,under,0.851,7719,9132,SC
1740,47,0,,0.308,197,36,SD
1741,47,1,under,0.7290000000000001,2351,4094,TN
1742,47,1,under,0.9990000000000001,30187,32834,TX
1743,47,1,over,1.0,2124,1721,UT
1744,47,1,over,0.6890000000000001,925,381,VT
1745,47,1,over,0.623,4820,2612,VA
1746,47,1,over,0.9990000000000001,258992,10354,WA
1747,47,1,under,0.639,184,241,WV
1748,47,1,over,0.951,192893,418,WI
1749,47,1,under,0.609,23,1065,WY
1750,48,1,under,0.835,2757,3189,AL
1751,48,1,over,0.8270000000000001,414,204,AK
1752,48,1,under,1.0,15396,87576,AZ
1753,48,1,under,0.72,307,7384,AR
1754,48,1,under,1.0,280298,737738,CA
1755,48,1,over,1.0,76399,15214,CO
1756,48,0,,0.282,229,1231,CT
1757,48,1,over,0.885,13385,2545,DE
1758,48,1,under,0.9309999999999999,52201,118740,FL
1759,48,1,over,0.927,78903,16083,GA
1760,48,1,under,0.996,838,5951,HI
1761,48,1,over,1.0,363937,17761,ID
1762,48,1,over,0.8859999999999999,23970,2714,IL
1763,48,1,over,0.7090000000000001,8258,3054,IN
1764,48,1,over,0.701,1136,556,IA
1765,48,1,under,0.985,1787,2353,KS
1766,48,1,under,0.5820000000000001,183,1825,KY
1767,48,1,under,0.449,329,2857,LA
1768,48,0,,0.313,6299,597,ME
1769,48,1,over,0.887,10362,4317,MD
1770,48,1,over,0.731,7599,691,MA
1771,48,1,over,0.81,76512,4419,MI
1772,48,1,over,0.8220000000000001,45740,670,MN
1773,48,1,over,1.0,316,37,MS
1774,48,1,over,0.9740000000000001,12533,2325,MO
1775,48,1,over,1.0,5152,118,MT
1776,48,1,over,0.7509999999999999,9929,243,NE
1777,48,1,over,1.0,5619,3013,NV
1778,48,1,under,0.784,1075,1505,NH
1779,48,1,over,0.82,20193,11413,NJ
1780,48,1,over,1.0,12203,11305,NM
1781,48,1,over,0.499,21475,4403,NY
1782,48,1,under,0.685,8221,9286,NC
1783,48,1,over,0.85,29270,13,ND
1784,48,1,over,0.823,10724,8691,OH
1785,48,1,over,0.9740000000000001,3321,296,OK
1786,48,1,over,0.924,111186,11072,OR
1787,48,1,under,0.5589999999999999,2899,8574,PA
1788,48,1,over,0.9009999999999999,235,207,RI
1789,48,1,under,0.851,7719,9132,SC
1790,48,0,,0.308,197,36,SD
1791,48,1,under,0.7290000000000001,2351,4094,TN
1792,48,1,under,0.9990000000000001,30187,32834,TX
1793,48,1,over,1.0,2124,1721,UT
1794,48,1,over,0.6890000000000001,925,381,VT
1795,48,1,over,0.623,4820,2612,VA
1796,48,1,over,0.9990000000000001,258992,10354,WA
1797,48,1,under,0.639,184,241,WV
1798,48,1,over,0.951,192893,418,WI
1799,48,1,under,0.609,23,1065,WY
1800,49,1,under,0.835,2757,3189,AL
1801,49,1,over,0.8270000000000001,414,204,AK
1802,49,1,under,1.0,15396,87576,AZ
1803,49,1,under,0.72,307,7384,AR
1804,49,1,under,1.0,280298,737738,CA
1805,49,1,over,1.0,76399,15214,CO
1806,49,0,,0.282,229,1231,CT
1807,49,1,over,0.885,13385,2545,DE
1808,49,1,under,0.9309999999999999,52201,118740,FL
1809,49,1,over,0.927,78903,16083,GA
1810,49,1,under,0.996,838,5951,HI
1811,49,1,over,1.0,363937,17761,ID
1812,49,1,over,0.8859999999999999,23970,2714,IL
1813,49,1,over,0.7090000000000001,8258,3054,IN
1814,49,1,over,0.701,1136,556,IA
1815,49,1,under,0.985,1787,2353,KS
1816,49,1,under,0.5820000000000001,183,1825,KY
1817,49,1,under,0.449,329,2857,LA
1818,49,0,,0.313,6299,597,ME
1819,49,1,over,0.887,10362,4317,MD
1820,49,1,over,0.731,7599,691,MA
1821,49,1,over,0.81,76512,4419,MI
1822,49,1,over,0.8220000000000001,45740,670,MN
1823,49,1,over,1.0,316,37,MS
1824,49,1,over,0.9740000000000001,12533,2325,MO
1825,49,1,over,1.0,5152,118,MT
1826,49,1,over,0.7509999999999999,9929,243,NE
1827,49,1,over,1.0,5619,3013,NV
1828,49,1,under,0.784,1075,1505,NH
1829,49,1,over,0.82,20193,11413,NJ
1830,49,1,over,1.0,12203,11305,NM
1831,49,1,over,0.499,21475,4403,NY
1832,49,1,under,0.685,8221,9286,NC
1833,49,1,over,0.85,29270,13,ND
1834,49,1,over,0.823,10724,8691,OH
1835,49,1,over,0.9740000000000001,3321,296,OK
1836,49,1,over,0.924,111186,11072,OR
1837,49,1,under,0.5589999999999999,2899,8574,PA
1838,49,1,over,0.9009999999999999,235,207,RI
1839,49,1,under,0.851,7719,9132,SC
1840,49,0,,0.308,197,36,SD
1841,49,1,under,0.7290000000000001,2351,4094,TN
1842,49,1,under,0.9990000000000001,30187,32834,TX
1843,49,1,over,1.0,2124,1721,UT
1844,49,1,over,0.6890000000000001,925,381,VT
1845,49,1,over,0.623,4820,2612,VA
1846,49,1,over,0.9990000000000001,258992,10354,WA
1847,49,1,under,0.639,184,241,WV
1848,49,1,over,0.951,192893,418,WI
1849,49,1,under,0.609,23,1065,WY
1850,50,1,under,0.835,2757,3189,AL
1851,50,1,over,0.8270000000000001,414,204,AK
1852,50,1,under,1.0,15396,87576,AZ
1853,50,1,under,0.72,307,7384,AR
1854,50,1,under,1.0,280298,737738,CA
1855,50,1,over,1.0,76399,15214,CO
1856,50,0,,0.282,229,1231,CT
1857,50,1,over,0.885,13385,2545,DE
1858,50,1,under,0.9309999999999999,52201,118740,FL
1859,50,1,over,0.927,78903,16083,GA
1860,50,1,under,0.996,838,5951,HI
1861,50,1,over,1.0,363937,17761,ID
1862,50,1,over,0.8859999999999999,23970,2714,IL
1863,50,1,over,0.7090000000000001,8258,3054,IN
1864,50,1,over,0.701,1136,556,IA
1865,50,1,under,0.985,1787,2353,KS
1866,50,1,under,0.5820000000000001,183,1825,KY
1867,50,1,under,0.449,329,2857,LA
1868,50,0,,0.313,6299,597,ME
1869,50,1,over,0.887,10362,4317,MD
1870,50,1,over,0.731,7599,691,MA
1871,50,1,over,0.81,76512,4419,MI
1872,50,1,over,0.8220000000000001,45740,670,MN
1873,50,1,over,1.0,316,37,MS
1874,50,1,over,0.9740000000000001,12533,2325,MO
1875,50,1,over,1.0,5152,118,MT
1876,50,1,over,0.7509999999999999,9929,243,NE
1877,50,1,over,1.0,5619,3013,NV
1878,50,1,under,0.784,1075,1505,NH
1879,50,1,over,0.82,20193,11413,NJ
1880,50,1,over,1.0,12203,11305,NM
1881,50,1,over,0.499,21475,4403,NY
1882,50,1,under,0.685,8221,9286,NC
1883,50,1,over,0.85,29270,13,ND
1884,50,1,over,0.823,10724,8691,OH
1885,50,1,over,0.9740000000000001,3321,296,OK
1886,50,1,over,0.924,111186,11072,OR
1887,50,1,under,0.5589999999999999,2899,8574,PA
1888,50,1,over,0.9009999999999999,235,207,RI
1889,50,1,under,0.851,7719,9132,SC
1890,50,0,,0.308,197,36,SD
1891,50,1,under,0.7290000000000001,2351,4094,TN
1892,50,1,under,0.9990000000000001,30187,32834,TX
1893,50,1,over,1.0,2124,1721,UT
1894,50,1,over,0.6890000000000001,925,381,VT
1895,50,1,over,0.623,4820,2612,VA
1896,50,1,over,0.9990000000000001,258992,10354,WA
1897,50,1,under,0.639,184,241,WV
1898,50,1,over,0.951,192893,418,WI
1899,50,1,under,0.609,23,1065,WY
1900,51,1,under,0.835,2757,3189,AL
1901,51,1,over,0.8270000000000001,414,204,AK
1902,51,1,under,1.0,15396,87576,AZ
1903,51,1,under,0.72,307,7384,AR
1904,51,1,under,1.0,280298,737738,CA
1905,51,1,over,1.0,76399,15214,CO
1906,51,0,,0.282,229,1231,CT
1907,51,1,over,0.885,13385,2545,DE
1908,51,1,under,0.9309999999999999,52201,118740,FL
1909,51,1,over,0.927,78903,16083,GA
1910,51,1,under,0.996,838,5951,HI
1911,51,1,over,1.0,363937,17761,ID
1912,51,1,over,0.8859999999999999,23970,2714,IL
1913,51,1,over,0.7090000000000001,8258,3054,IN
1914,51,1,over,0.701,1136,556,IA
1915,51,1,under,0.985,1787,2353,KS
1916,51,1,under,0.5820000000000001,183,1825,KY
1917,51,1,under,0.449,329,2857,LA
1918,51,0,,0.313,6299,597,ME
1919,51,1,over,0.887,10362,4317,MD
1920,51,1,over,0.731,7599,691,MA
1921,51,1,over,0.81,76512,4419,MI
1922,51,1,over,0.8220000000000001,45740,670,MN
1923,51,1,over,1.0,316,37,MS
1924,51,1,over,0.9740000000000001,12533,2325,MO
1925,51,1,over,1.0,5152,118,MT
1926,51,1,over,0.7509999999999999,9929,243,NE
1927,51,1,over,1.0,5619,3013,NV
1928,51,1,under,0.784,1075,1505,NH
1929,51,1,over,0.82,20193,11413,NJ
1930,51,1,over,1.0,12203,11305,NM
1931,51,1,over,0.499,21475,4403,NY
1932,51,1,under,0.685,8221,9286,NC
1933,51,1,over,0.85,29270,13,ND
1934,51,1,over,0.823,10724,8691,OH
1935,51,1,over,0.9740000000000001,3321,296,OK
1936,51,1,over,0.924,111186,11072,OR
1937,51,1,under,0.5589999999999999,2899,8574,PA
1938,51,1,over,0.9009999999999999,235,207,RI
1939,51,1,under,0.851,7719,9132,SC
1940,51,0,,0.308,197,36,SD
1941,51,1,under,0.7290000000000001,2351,4094,TN
1942,51,1,under,0.9990000000000001,30187,32834,TX
1943,51,1,over,1.0,2124,1721,UT
1944,51,1,over,0.6890000000000001,925,381,VT
1945,51,1,over,0.623,4820,2612,VA
1946,51,1,over,0.9990000000000001,258992,10354,WA
1947,51,1,under,0.639,184,241,WV
1948,51,1,over,0.951,192893,418,WI
1949,51,1,under,0.609,23,1065,WY
1950,52,1,under,0.835,2757,3189,AL
1951,52,1,over,0.8270000000000001,414,204,AK
1952,52,1,under,1.0,15396,87576,AZ
1953,52,1,under,0.72,307,7384,AR
1954,52,1,under,1.0,280298,737738,CA
1955,52,1,over,1.0,76399,15214,CO
1956,52,0,,0.282,229,1231,CT
1957,52,1,over,0.885,13385,2545,DE
1958,52,1,under,0.9309999999999999,52201,118740,FL
1959,52,1,over,0.927,78903,16083,GA
1960,52,1,under,0.996,838,5951,HI
1961,52,1,over,1.0,363937,17761,ID
1962,52,1,over,0.8859999999999999,23970,2714,IL
1963,52,1,over,0.7090000000000001,8258,3054,IN
1964,52,1,over,0.701,1136,556,IA
1965,52,1,under,0.985,1787,2353,KS
1966,52,1,under,0.5820000000000001,183,1825,KY
1967,52,1,under,0.449,329,2857,LA
1968,52,0,,0.313,6299,597,ME
1969,52,1,over,0.887,10362,4317,MD
1970,52,1,over,0.731,7599,691,MA
1971,52,1,over,0.81,76512,4419,MI
1972,52,1,over,0.8220000000000001,45740,670,MN
1973,52,1,over,1.0,316,37,MS
1974,52,1,over,0.9740000000000001,12533,2325,MO
1975,52,1,over,1.0,5152,118,MT
1976,52,1,over,0.7509999999999999,9929,243,NE
1977,52,1,over,1.0,5619,3013,NV
1978,52,1,under,0.784,1075,1505,NH
1979,52,1,over,0.82,20193,11413,NJ
1980,52,1,over,1.0,12203,11305,NM
1981,52,1,over,0.499,21475,4403,NY
1982,52,1,under,0.685,8221,9286,NC
1983,52,1,over,0.85,29270,13,ND
1984,52,1,over,0.823,10724,8691,OH
1985,52,1,over,0.9740000000000001,3321,296,OK
1986,52,1,over,0.924,111186,11072,OR
