weather_grid,state,county,fips
12097,ND,Hettinger,38041
12146,MI,Gogebic,26053
11164,ID,Valley,16085
11909,MT,Rosebud,30087
11992,MI,Mackinac,26097
12096,ND,Hettinger,38041
12147,MI,Gogebic,26053
11355,MT,Beaverhead,30001
11542,MT,Madison,30057
11725,MT,Stillwater,30095
10749,OR,Grant,41023
10904,VT,Grand Isle,50013
12095,ND,Hettinger,38041
12148,MI,Gogebic,26053
10958,OR,Baker,41001
11098,NY,St Lawrence,36089
11908,MT,Rosebud,30087
11993,MI,Mackinac,26097
10338,OR,Deschutes,41017
10518,ME,Cumberland,23005
10135,OR,Lane,41039
12094,ND,Hettinger,38041
12149,MI,Ontonagon,26131
10542,OR,Crook,41013
10710,VT,Caledonia,50005
11163,ID,Valley,16085
11541,MT,Madison,30057
9927,OR,Douglas,41019
11354,ID,Lemhi,16059
11724,MT,Sweet Grass,30097
11907,MT,Rosebud,30087
11994,MI,Mackinac,26097
12093,ND,Slope,38087
12150,MI,Iron,26071
12092,ND,Slope,38087
12151,MI,Iron,26071
10957,OR,Baker,41001
11099,NY,Franklin,36033
10748,OR,Grant,41023
10905,VT,Chittenden,50007
11906,MT,Treasure,30103
11995,MI,Mackinac,26097
11723,MT,Sweet Grass,30097
11540,MT,Madison,30057
12091,ND,Slope,38087
12152,MI,Iron,26071
10337,OR,Deschutes,41017
10519,ME,Androscoggin,23001
11353,ID,Lemhi,16059
11162,ID,Valley,16085
10134,OR,Lane,41039
10541,OR,Crook,41013
10711,NH,Coos,33007
11905,MT,Treasure,30103
11996,MI,Mackinac,26097
12090,ND,Slope,38087
12153,MI,Iron,26071
11722,MT,Sweet Grass,30097
9926,OR,Douglas,41019
11539,MT,Madison,30057
10956,OR,Baker,41001
11100,NY,Franklin,36033
12089,MT,Fallon,30025
12154,MI,Marquette,26103
10747,OR,Grant,41023
10906,VT,Lamoille,50015
11904,MT,Yellowstone,30111
11997,MI,Mackinac,26097
11352,ID,Lemhi,16059
12291,MN,Otter Tail,27111
12292,MN,Otter Tail,27111
12290,MN,Wilkin,27167
12293,MN,Otter Tail,27111
12289,MN,Wilkin,27167
12294,MN,Otter Tail,27111
12288,ND,Richland,38077
12295,MN,Wadena,27159
11161,ID,Valley,16085
12287,ND,Richland,38077
12296,MN,Wadena,27159
12088,MT,Fallon,30025
12155,MI,Marquette,26103
12286,ND,Ransom,38073
12297,MN,Cass,27021
12285,ND,Ransom,38073
12298,MN,Cass,27021
11721,MT,Park,30067
10336,OR,Lane,41039
10520,ME,Androscoggin,23001
12284,ND,Ransom,38073
12299,MN,Crow Wing,27035
12283,ND,La Moure,38045
12300,MN,Crow Wing,27035
11903,MT,Yellowstone,30111
11998,MI,Chippewa,26033
10133,OR,Lane,41039
10540,OR,Crook,41013
10712,NH,Coos,33007
11538,MT,Madison,30057
12282,ND,La Moure,38045
12301,MN,Aitkin,27001
12087,MT,Fallon,30025
12156,MI,Marquette,26103
12281,ND,La Moure,38045
12302,MN,Aitkin,27001
12280,ND,La Moure,38045
12303,MN,Aitkin,27001
10955,OR,Baker,41001
11101,NY,Franklin,36033
11351,ID,Lemhi,16059
12279,ND,Logan,38047
12304,MN,Carlton,27017
11720,MT,Park,30067
12086,MT,Fallon,30025
12157,MI,Marquette,26103
10746,OR,Grant,41023
10907,VT,Lamoille,50015
11902,MT,Yellowstone,30111
11160,ID,Adams,16003
12278,ND,Logan,38047
12305,MN,Carlton,27017
12277,ND,Logan,38047
12306,MN,Carlton,27017
11537,MT,Beaverhead,30001
12085,MT,Custer,30017
12158,MI,Alger,26003
12276,ND,Logan,38047
12307,WI,Douglas,55031
10335,OR,Lane,41039
10521,ME,Sagadahoc,23023
11901,MT,Yellowstone,30111
12275,ND,Emmons,38029
12308,WI,Douglas,55031
11719,MT,Gallatin,30031
10539,OR,Crook,41013
10713,NH,Coos,33007
11350,ID,Idaho,16049
10132,OR,Lane,41039
12274,ND,Emmons,38029
12309,WI,Douglas,55031
10954,OR,Baker,41001
11102,NY,Clinton,36019
12084,MT,Custer,30017
12159,MI,Alger,26003
12273,ND,Emmons,38029
12310,WI,Bayfield,55007
11159,ID,Adams,16003
11536,MT,Beaverhead,30001
10745,OR,Grant,41023
10908,VT,Orleans,50019
11900,MT,Yellowstone,30111
12272,ND,Morton,38059
12311,WI,Bayfield,55007
12083,MT,Custer,30017
12160,MI,Alger,26003
11718,MT,Gallatin,30031
12271,ND,Morton,38059
11349,ID,Idaho,16049
12270,ND,Grant,38037
12082,MT,Custer,30017
12161,MI,Schoolcraft,26153
11899,MT,Yellowstone,30111
10334,OR,Lane,41039
10522,ME,Lincoln,23015
10538,OR,Deschutes,41017
10714,ME,Oxford,23017
10953,OR,Grant,41023
11103,NY,Clinton,36019
11535,MT,Beaverhead,30001
12269,ND,Grant,38037
11158,OR,Wallowa,41063
11717,MT,Gallatin,30031
10131,OR,Douglas,41019
12081,MT,Custer,30017
12162,MI,Schoolcraft,26153
12268,ND,Grant,38037
12315,MI,Gogebic,26053
10744,OR,Wheeler,41069
10909,VT,Caledonia,50005
11898,MT,Stillwater,30095
12267,ND,Hettinger,38041
12316,MI,Gogebic,26053
11348,ID,Idaho,16049
12080,MT,Rosebud,30087
12163,MI,Luce,26095
11534,MT,Beaverhead,30001
11716,MT,Broadwater,30007
12266,ND,Hettinger,38041
12317,MI,Ontonagon,26131
10952,OR,Grant,41023
11104,NY,Clinton,36019
11157,OR,Wallowa,41063
11897,MT,Stillwater,30095
10537,OR,Deschutes,41017
10715,ME,Oxford,23017
10333,OR,Lane,41039
10523,ME,Lincoln,23015
12265,ND,Hettinger,38041
12318,MI,Ontonagon,26131
12079,MT,Rosebud,30087
12164,MI,Luce,26095
10743,OR,Wheeler,41069
10910,VT,Caledonia,50005
12264,ND,Hettinger,38041
12319,MI,Ontonagon,26131
10130,OR,Douglas,41019
11347,ID,Idaho,16049
11715,MT,Jefferson,30043
11533,MT,Beaverhead,30001
11896,MT,Sweet Grass,30097
12078,MT,Rosebud,30087
12165,MI,Chippewa,26033
12263,ND,Slope,38087
12320,MI,Houghton,26061
11156,OR,Union,41061
10951,OR,Grant,41023
11105,VT,Franklin,50011
12262,ND,Slope,38087
12321,MI,Baraga,26013
12077,MT,Treasure,30103
12166,MI,Chippewa,26033
11895,MT,Sweet Grass,30097
10536,OR,Deschutes,41017
10716,ME,Oxford,23017
11714,MT,Jefferson,30043
10332,OR,Lane,41039
10524,ME,Knox,23013
11346,ID,Idaho,16049
11532,MT,Ravalli,30081
12261,ND,Slope,38087
12322,MI,Baraga,26013
10742,OR,Wheeler,41069
10911,VT,Essex,50009
12076,MT,Treasure,30103
12167,MI,Chippewa,26033
10129,OR,Lane,41039
12260,ND,Golden Valley,38033
12323,MI,Baraga,26013
11894,MT,Sweet Grass,30097
11155,OR,Union,41061
11713,MT,Jefferson,30043
10950,OR,Grant,41023
11106,VT,Franklin,50011
12259,MT,Fallon,30025
12324,MI,Marquette,26103
12075,MT,Treasure,30103
12168,MI,Chippewa,26033
11531,MT,Ravalli,30081
11345,ID,Idaho,16049
12458,MN,Becker,27005
12459,MN,Becker,27005
12457,MN,Clay,27027
12460,MN,Becker,27005
12456,MN,Clay,27027
12461,MN,Becker,27005
12455,ND,Cass,38017
12462,MN,Hubbard,27057
10535,OR,Linn,41043
10717,ME,Androscoggin,23001
12454,ND,Cass,38017
12463,MN,Hubbard,27057
12258,MT,Fallon,30025
12325,MI,Marquette,26103
12453,ND,Cass,38017
12464,MN,Cass,27021
11893,MT,Park,30067
12452,ND,Cass,38017
12465,MN,Cass,27021
10331,OR,Lane,41039
10741,OR,Jefferson,41031
10912,NH,Coos,33007
12451,ND,Barnes,38003
12466,MN,Cass,27021
12074,MT,Yellowstone,30111
12450,ND,Barnes,38003
12467,MN,Cass,27021
11712,MT,Silver Bow,30093
12449,ND,Barnes,38003
12468,MN,Aitkin,27001
12257,MT,Fallon,30025
12448,ND,Stutsman,38093
12469,MN,Aitkin,27001
11154,OR,Union,41061
11530,ID,Idaho,16049
12447,ND,Stutsman,38093
12470,MN,Aitkin,27001
10949,OR,Grant,41023
11107,VT,Franklin,50011
11892,MT,Park,30067
12446,ND,Stutsman,38093
12471,MN,St Louis,27137
11344,ID,Idaho,16049
12256,MT,Prairie,30079
12073,MT,Musselshell,30065
12445,ND,Stutsman,38093
12472,MN,St Louis,27137
11711,MT,Silver Bow,30093
12444,ND,Kidder,38043
12473,MN,St Louis,27137
10534,OR,Linn,41043
10718,ME,Kennebec,23011
12255,MT,Prairie,30079
12443,ND,Kidder,38043
12474,MN,St Louis,27137
10740,OR,Jefferson,41031
10913,NH,Coos,33007
12072,MT,Musselshell,30065
10330,OR,Lane,41039
10525,ME,Hancock,23009
11891,MT,Gallatin,30031
12442,ND,Burleigh,38015
11529,ID,Idaho,16049
11153,OR,Union,41061
12441,ND,Burleigh,38015
12254,MT,Prairie,30079
11343,ID,Idaho,16049
10948,OR,Grant,41023
11108,VT,Orleans,50019
12440,ND,Burleigh,38015
11710,MT,Beaverhead,30001
12071,MT,Musselshell,30065
12439,ND,Burleigh,38015
12253,MT,Custer,30017
11890,MT,Gallatin,30031
12438,ND,Morton,38059
12479,WI,Bayfield,55007
11528,ID,Idaho,16049
10533,OR,Linn,41043
10719,ME,Kennebec,23011
10739,OR,Jefferson,41031
10914,ME,Oxford,23017
12437,ND,Morton,38059
12252,MT,Custer,30017
12331,MI,Alger,26003
12070,MT,Golden Valley,30037
11152,OR,Union,41061
11709,MT,Deer Lodge,30023
11342,OR,Wallowa,41063
10329,OR,Lane,41039
12436,ND,Morton,38059
11889,MT,Broadwater,30007
10947,OR,Wheeler,41069
11109,VT,Orleans,50019
12251,MT,Rosebud,30087
12332,MI,Alger,26003
12435,ND,Morton,38059
12069,MT,Golden Valley,30037
11527,ID,Idaho,16049
12434,ND,Stark,38089
11708,MT,Ravalli,30081
12250,MT,Rosebud,30087
12333,MI,Luce,26095
11888,MT,Broadwater,30007
12433,ND,Stark,38089
11151,OR,Umatilla,41059
11341,OR,Wallowa,41063
10532,OR,Linn,41043
10720,ME,Waldo,23027
10738,OR,Jefferson,41031
10915,ME,Oxford,23017
12068,MT,Golden Valley,30037
12432,ND,Stark,38089
12249,MT,Rosebud,30087
12334,MI,Luce,26095
10328,OR,Lane,41039
10946,OR,Wheeler,41069
11110,VT,Essex,50009
11526,ID,Idaho,16049
12431,ND,Stark,38089
12486,MI,Ontonagon,26131
11887,MT,Jefferson,30043
11707,MT,Ravalli,30081
12067,MT,Wheatland,30107
12248,MT,Rosebud,30087
12335,MI,Chippewa,26033
12430,ND,Stark,38089
12487,MI,Houghton,26061
11340,OR,Wallowa,41063
11150,OR,Umatilla,41059
12429,ND,Billings,38007
12488,MI,Houghton,26061
10737,OR,Jefferson,41031
10916,ME,Franklin,23007
10531,OR,Linn,41043
10721,ME,Waldo,23027
12247,MT,Rosebud,30087
11886,MT,Jefferson,30043
12066,MT,Wheatland,30107
11525,ID,Idaho,16049
11706,MT,Ravalli,30081
10945,OR,Wheeler,41069
11111,VT,Essex,50009
12428,ND,Golden Valley,38033
10327,OR,Lane,41039
12246,MT,Rosebud,30087
12427,ND,Golden Valley,38033
12490,MI,Baraga,26013
11339,OR,Wallowa,41063
12065,MT,Wheatland,30107
11149,OR,Umatilla,41059
11885,MT,Jefferson,30043
12426,MT,Wibaux,30109
12491,MI,Marquette,26103
11705,MT,Ravalli,30081
12245,MT,Rosebud,30087
11524,ID,Idaho,16049
10736,OR,Linn,41043
10917,ME,Franklin,23007
12623,MN,Becker,27005
12624,MN,Becker,27005
12622,MN,Clay,27027
12625,MN,Becker,27005
12621,MN,Clay,27027
12626,MN,Becker,27005
10530,OR,Linn,41043
10722,ME,Waldo,23027
12620,ND,Cass,38017
12627,MN,Hubbard,27057
12619,ND,Cass,38017
12628,MN,Hubbard,27057
12425,MT,Wibaux,30109
10944,OR,Wasco,41065
11112,NH,Coos,33007
12064,MT,Meagher,30059
12618,ND,Cass,38017
12629,MN,Cass,27021
12617,ND,Cass,38017
12630,MN,Cass,27021
12616,ND,Barnes,38003
12631,MN,Cass,27021
11884,MT,Silver Bow,30093
12244,MT,Musselshell,30065
12615,ND,Barnes,38003
12632,MN,Cass,27021
11338,OR,Union,41061
12614,ND,Barnes,38003
12633,MN,Itasca,27061
12424,MT,Dawson,30021
12613,ND,Stutsman,38093
12634,MN,Itasca,27061
11704,ID,Idaho,16049
11148,OR,Morrow,41049
12612,ND,Stutsman,38093
12635,MN,Itasca,27061
11523,ID,Idaho,16049
12063,MT,Meagher,30059
12611,ND,Stutsman,38093
12636,MN,St Louis,27137
12243,MT,Musselshell,30065
12423,MT,Dawson,30021
12610,ND,Stutsman,38093
12637,MN,St Louis,27137
11883,MT,Deer Lodge,30023
10735,OR,Linn,41043
10918,ME,Somerset,23025
12609,ND,Kidder,38043
12638,MN,St Louis,27137
10943,OR,Wasco,41065
11113,NH,Coos,33007
10529,OR,Benton,41003
10723,ME,Hancock,23009
12422,MT,Prairie,30079
12608,ND,Kidder,38043
12639,MN,St Louis,27137
12242,MT,Musselshell,30065
12062,MT,Meagher,30059
11703,ID,Idaho,16049
11337,OR,Union,41061
12607,ND,Burleigh,38015
12640,MN,St Louis,27137
11522,OR,Wallowa,41063
12606,ND,Burleigh,38015
12641,MN,Lake,27075
12421,MT,Prairie,30079
11147,OR,Morrow,41049
11882,MT,Deer Lodge,30023
12605,ND,Burleigh,38015
12241,MT,Musselshell,30065
12604,ND,Burleigh,38015
12061,MT,Broadwater,30007
12420,MT,Prairie,30079
10734,OR,Linn,41043
10919,ME,Somerset,23025
11702,ID,Idaho,16049
12603,ND,Oliver,38065
10942,OR,Wasco,41065
11114,ME,Oxford,23017
11336,OR,Union,41061
10528,OR,Benton,41003
10724,ME,Hancock,23009
12240,MT,Musselshell,30065
12419,MT,Prairie,30079
12602,ND,Oliver,38065
11521,OR,Wallowa,41063
11881,MT,Granite,30039
11146,OR,Gilliam,41021
12060,MT,Broadwater,30007
12601,ND,Oliver,38065
12418,MT,Garfield,30033
12600,ND,Mercer,38057
12239,MT,Golden Valley,30037
11701,ID,Idaho,16049
12599,ND,Mercer,38057
11880,MT,Granite,30039
12417,MT,Garfield,30033
12059,MT,Broadwater,30007
11335,OR,Umatilla,41059
10733,OR,Linn,41043
10920,ME,Waldo,23027
10941,OR,Wasco,41065
11115,ME,Franklin,23007
11520,OR,Wallowa,41063
12598,ND,Dunn,38025
12238,MT,Golden Valley,30037
10527,OR,Lincoln,41041
11145,OR,Gilliam,41021
12597,ND,Dunn,38025
12416,MT,Garfield,30033
11700,ID,Idaho,16049
12596,ND,Dunn,38025
12058,MT,Jefferson,30043
11879,MT,Ravalli,30081
12237,MT,Wheatland,30107
12415,MT,Garfield,30033
12595,ND,Billings,38007
11519,OR,Wallowa,41063
11334,OR,Umatilla,41059
10940,OR,Wasco,41065
11116,ME,Franklin,23007
10732,OR,Linn,41043
10921,ME,Waldo,23027
12594,ND,Billings,38007
12653,MI,Houghton,26061
12414,MT,Garfield,30033
12057,MT,Jefferson,30043
12236,MT,Wheatland,30107
11699,ID,Idaho,16049
11144,OR,Gilliam,41021
11878,MT,Ravalli,30081
12593,ND,Billings,38007
12654,MI,Houghton,26061
12413,MT,Garfield,30033
11518,OR,Wallowa,41063
12592,ND,Golden Valley,38033
11333,OR,Umatilla,41059
12235,MT,Wheatland,30107
12056,MT,Jefferson,30043
11877,MT,Ravalli,30081
11698,ID,Idaho,16049
10939,OR,Marion,41047
11117,ME,Somerset,23025
12591,MT,Wibaux,30109
12412,MT,Garfield,30033
10731,OR,Linn,41043
10922,ME,Waldo,23027
11143,OR,Sherman,41055
11296,NH,Coos,33007
12785,MN,Norman,27107
12786,MN,Mahnomen,27087
12784,MN,Norman,27107
12787,MN,Mahnomen,27087
12783,MN,Norman,27107
12788,MN,Clearwater,27029
12782,ND,Traill,38097
12789,MN,Hubbard,27057
12234,MT,Meagher,30059
12590,MT,Dawson,30021
12781,ND,Traill,38097
12790,MN,Hubbard,27057
12780,ND,Traill,38097
12791,MN,Cass,27021
12779,ND,Steele,38091
12792,MN,Cass,27021
12055,MT,Powell,30077
12778,ND,Steele,38091
12793,MN,Cass,27021
12411,MT,Garfield,30033
11517,OR,Union,41061
12777,ND,Griggs,38039
12794,MN,Itasca,27061
12589,MT,Dawson,30021
11332,OR,Morrow,41049
12776,ND,Griggs,38039
12795,MN,Itasca,27061
11876,ID,Idaho,16049
12775,ND,Foster,38031
12796,MN,Itasca,27061
11697,ID,Idaho,16049
12774,ND,Foster,38031
12797,MN,Itasca,27061
12233,MT,Meagher,30059
12410,MT,Petroleum,30069
12773,ND,Foster,38031
12798,MN,St Louis,27137
12588,MT,Dawson,30021
10938,OR,Marion,41047
11118,ME,Somerset,23025
12772,ND,Wells,38103
12799,MN,St Louis,27137
12054,MT,Powell,30077
10730,OR,Benton,41003
10923,ME,Hancock,23009
11142,OR,Wasco,41065
11297,NH,Coos,33007
12771,ND,Wells,38103
12800,MN,St Louis,27137
12587,MT,Dawson,30021
12770,ND,Wells,38103
12801,MN,St Louis,27137
11516,OR,Umatilla,41059
11875,ID,Idaho,16049
12232,MT,Meagher,30059
12409,MT,Petroleum,30069
12769,ND,Sheridan,38083
12802,MN,St Louis,27137
11331,OR,Morrow,41049
11696,ID,Idaho,16049
12586,MT,Prairie,30079
12768,ND,Sheridan,38083
12803,MN,Lake,27075
12053,MT,Granite,30039
12767,ND,Sheridan,38083
12804,MN,Lake,27075
12408,MT,Fergus,30027
12231,MT,Meagher,30059
12585,MT,Prairie,30079
12766,ND,McLean,38055
10937,OR,Marion,41047
11119,ME,Somerset,23025
11141,OR,Wasco,41065
11298,ME,Oxford,23017
11874,ID,Idaho,16049
12765,ND,McLean,38055
10729,OR,Lincoln,41041
10924,ME,Hancock,23009
11515,OR,Umatilla,41059
11695,OR,Wallowa,41063
12407,MT,Fergus,30027
12584,MT,McCone,30055
12052,MT,Granite,30039
12764,ND,McLean,38055
11330,OR,Morrow,41049
12230,MT,Broadwater,30007
12763,ND,Mercer,38057
12583,MT,Garfield,30033
12762,ND,Mercer,38057
11873,ID,Idaho,16049
12406,MT,Fergus,30027
10936,OR,Marion,41047
11120,ME,Somerset,23025
12761,ND,Mercer,38057
12051,MT,Granite,30039
11140,OR,Wasco,41065
11299,ME,Franklin,23007
11514,OR,Umatilla,41059
12229,MT,Broadwater,30007
12582,MT,Garfield,30033
11694,OR,Wallowa,41063
10728,OR,Lincoln,41041
10925,ME,Hancock,23009
12760,ND,Dunn,38025
12405,MT,Fergus,30027
11329,OR,Gilliam,41021
12759,ND,Dunn,38025
12581,MT,Garfield,30033
11872,ID,Idaho,16049
12050,MT,Ravalli,30081
12228,MT,Lewis and Clark,30049
12758,ND,Dunn,38025
12404,MT,Fergus,30027
12580,MT,Garfield,30033
11513,OR,Umatilla,41059
11693,OR,Wallowa,41063
12757,ND,McKenzie,38053
11139,OR,Wasco,41065
11300,ME,Franklin,23007
10935,OR,Marion,41047
11121,ME,Penobscot,23019
11328,OR,Gilliam,41021
12756,ND,McKenzie,38053
12227,MT,Lewis and Clark,30049
11871,ID,Idaho,16049
10926,ME,Washington,23029
12579,MT,Garfield,30033
12403,MT,Judith Basin,30045
12049,MT,Ravalli,30081
12755,ND,McKenzie,38053
12816,MI,Keweenaw,26083
12578,MT,Garfield,30033
11692,OR,Wallowa,41063
11512,OR,Umatilla,41059
12754,ND,McKenzie,38053
12817,MI,Keweenaw,26083
12402,MT,Judith Basin,30045
12226,MT,Powell,30077
11138,OR,Clackamas,41005
11301,ME,Somerset,23025
12048,MT,Ravalli,30081
11870,ID,Idaho,16049
10934,OR,Marion,41047
11122,ME,Penobscot,23019
12753,MT,Wibaux,30109
12577,MT,Garfield,30033
11327,OR,Sherman,41055
12940,MN,Polk,27119
12941,MN,Polk,27119
12939,MN,Polk,27119
12942,MN,Polk,27119
10927,ME,Washington,23029
12401,MT,Judith Basin,30045
12938,MN,Polk,27119
12943,MN,Clearwater,27029
12937,MN,Polk,27119
12944,MN,Beltrami,27007
12752,MT,Richland,30083
12936,ND,Traill,38097
12945,MN,Beltrami,27007
12935,ND,Traill,38097
12946,MN,Beltrami,27007
12225,MT,Powell,30077
11691,OR,Wallowa,41063
12934,ND,Steele,38091
12947,MN,Itasca,27061
12576,MT,Garfield,30033
12933,ND,Steele,38091
12948,MN,Itasca,27061
11511,OR,Umatilla,41059
12932,ND,Griggs,38039
12949,MN,Itasca,27061
12047,ID,Idaho,16049
12751,MT,Dawson,30021
12931,ND,Griggs,38039
12950,MN,Itasca,27061
11869,ID,Idaho,16049
12930,ND,Eddy,38027
12951,MN,Itasca,27061
12400,MT,Judith Basin,30045
12929,ND,Eddy,38027
12952,MN,Itasca,27061
11137,OR,Clackamas,41005
11302,ME,Somerset,23025
12575,MT,Petroleum,30069
12750,MT,Dawson,30021
12928,ND,Eddy,38027
12953,MN,St Louis,27137
10933,OR,Polk,41053
11123,ME,Penobscot,23019
11326,OR,Sherman,41055
12224,MT,Powell,30077
12927,ND,Wells,38103
12954,MN,St Louis,27137
12926,ND,Wells,38103
12955,MN,St Louis,27137
11690,OR,Umatilla,41059
12749,MT,Dawson,30021
12046,ID,Idaho,16049
12925,ND,Wells,38103
12956,MN,St Louis,27137
10928,ME,Washington,23029
12399,MT,Meagher,30059
12574,MT,Petroleum,30069
11510,OR,Morrow,41049
11868,ID,Lewis,16061
12924,ND,Sheridan,38083
12957,MN,St Louis,27137
12748,MT,Dawson,30021
12923,ND,Sheridan,38083
12958,MN,Lake,27075
12223,MT,Granite,30039
12922,ND,Sheridan,38083
12959,MN,Lake,27075
12573,MT,Petroleum,30069
11136,OR,Clackamas,41005
11303,ME,Piscataquis,23021
12398,MT,Meagher,30059
11325,OR,Wasco,41065
12747,MT,McCone,30055
12921,ND,McLean,38055
12960,MN,Lake,27075
10932,OR,Polk,41053
11124,ME,Hancock,23009
12045,ID,Idaho,16049
11689,OR,Umatilla,41059
12920,ND,McLean,38055
12961,MN,Cook,27031
11867,ID,Nez Perce,16069
12222,MT,Granite,30039
12572,MT,Fergus,30027
11509,OR,Morrow,41049
12746,MT,McCone,30055
12919,ND,McLean,38055
12397,MT,Meagher,30059
12918,ND,McLean,38055
12745,MT,McCone,30055
12044,ID,Idaho,16049
12917,ND,McLean,38055
12571,MT,Fergus,30027
11135,OR,Clackamas,41005
11304,ME,Piscataquis,23021
11324,OR,Wasco,41065
11480,ME,Franklin,23007
11688,OR,Umatilla,41059
12221,MT,Granite,30039
12916,ND,McLean,38055
11866,WA,Asotin,53003
12396,MT,Lewis and Clark,30049
10931,OR,Lincoln,41041
11125,ME,Hancock,23009
12744,MT,Garfield,30033
11508,OR,Gilliam,41021
12915,ND,Dunn,38025
12570,MT,Fergus,30027
12043,ID,Idaho,16049
12743,MT,Garfield,30033
12914,ND,Dunn,38025
12220,MT,Ravalli,30081
12395,MT,Lewis and Clark,30049
12913,ND,Dunn,38025
12569,MT,Fergus,30027
11687,OR,Umatilla,41059
11865,WA,Asotin,53003
11134,OR,Marion,41047
11305,ME,Piscataquis,23021
11323,OR,Hood River,41027
11481,ME,Somerset,23025
12742,MT,Garfield,30033
12912,ND,McKenzie,38053
11126,ME,Washington,23029
11507,OR,Gilliam,41021
12042,ID,Clearwater,16035
12394,MT,Lewis and Clark,30049
12911,ND,McKenzie,38053
12741,MT,Garfield,30033
12219,MT,Ravalli,30081
12568,MT,Judith Basin,30045
12910,ND,McKenzie,38053
11864,WA,Columbia,53013
11686,OR,Umatilla,41059
12740,MT,Garfield,30033
12567,MT,Judith Basin,30045
12909,ND,McKenzie,38053
11322,OR,Clackamas,41005
11482,ME,Somerset,23025
12393,MT,Lewis and Clark,30049
11133,OR,Yamhill,41071
11306,ME,Penobscot,23019
12041,ID,Clearwater,16035
12218,ID,Idaho,16049
11506,OR,Sherman,41055
12908,MT,Richland,30083
12739,MT,Garfield,30033
11127,ME,Washington,23029
12566,MT,Judith Basin,30045
13093,MN,Red Lake,27125
13094,MN,Red Lake,27125
13092,MN,Red Lake,27125
13095,MN,Polk,27119
13091,MN,Polk,27119
13096,MN,Clearwater,27029
13090,MN,Polk,27119
13097,MN,Beltrami,27007
12907,MT,Richland,30083
11863,WA,Columbia,53013
13089,ND,Grand Forks,38035
13098,MN,Beltrami,27007
12392,MT,Lewis and Clark,30049
13088,ND,Grand Forks,38035
13099,MN,Beltrami,27007
11685,OR,Umatilla,41059
13087,ND,Grand Forks,38035
13100,MN,Koochiching,27071
12738,MT,Garfield,30033
13086,ND,Grand Forks,38035
13101,MN,Koochiching,27071
12217,ID,Idaho,16049
13085,ND,Nelson,38063
13102,MN,Koochiching,27071
12040,ID,Nez Perce,16069
12906,MT,Richland,30083
13084,ND,Nelson,38063
13103,MN,Itasca,27061
11321,OR,Clackamas,41005
11483,ME,Somerset,23025
13083,ND,Benson,38005
13104,MN,Itasca,27061
12565,MT,Judith Basin,30045
11132,OR,Yamhill,41071
11307,ME,Penobscot,23019
13082,ND,Benson,38005
13105,MN,Itasca,27061
11505,OR,Sherman,41055
12737,MT,Petroleum,30069
12905,MT,Richland,30083
13081,ND,Benson,38005
13106,MN,St Louis,27137
12391,MT,Powell,30077
13080,ND,Benson,38005
13107,MN,St Louis,27137
11862,WA,Walla Walla,53071
11128,ME,Washington,23029
13079,ND,Benson,38005
13108,MN,St Louis,27137
12216,ID,Clearwater,16035
12904,MT,Dawson,30021
11684,OR,Morrow,41049
12564,MT,Cascade,30013
12736,MT,Fergus,30027
13078,ND,Pierce,38069
13109,MN,St Louis,27137
12039,ID,Nez Perce,16069
13077,ND,Pierce,38069
13110,MN,St Louis,27137
12390,MT,Powell,30077
12903,MT,McCone,30055
13076,ND,McHenry,38049
13111,MN,Lake,27075
11320,OR,Clackamas,41005
11484,ME,Piscataquis,23021
12735,MT,Fergus,30027
11504,WA,Klickitat,53039
13075,ND,McHenry,38049
13112,MN,Lake,27075
11131,OR,Yamhill,41071
11308,ME,Penobscot,23019
12563,MT,Cascade,30013
12215,ID,Clearwater,16035
12902,MT,McCone,30055
11861,WA,Walla Walla,53071
13074,ND,McHenry,38049
13113,MN,Lake,27075
12038,ID,Nez Perce,16069
13073,ND,Ward,38101
13114,MN,Cook,27031
11683,WA,Klickitat,53039
12389,MT,Missoula,30063
11129,ME,Washington,23029
12734,MT,Fergus,30027
12901,MT,McCone,30055
13072,ND,Ward,38101
13115,MN,Cook,27031
12562,MT,Cascade,30013
13071,ND,Ward,38101
13116,MN,Cook,27031
12214,ID,Clearwater,16035
12900,MT,McCone,30055
11319,OR,Clackamas,41005
11485,ME,Piscataquis,23021
12733,MT,Fergus,30027
11503,OR,Wasco,41065
13070,ND,Mountrail,38061
13117,MN,Cook,27031
11860,WA,Walla Walla,53071
12388,MT,Missoula,30063
11130,OR,Tillamook,41057
11309,ME,Hancock,23009
12037,WA,Asotin,53003
13069,ND,Mountrail,38061
13118,MN,Cook,27031
12561,MT,Cascade,30013
12899,MT,Garfield,30033
11682,WA,Klickitat,53039
13068,ND,Mountrail,38061
12732,MT,Fergus,30027
12213,ID,Clearwater,16035
12898,MT,Garfield,30033
13067,ND,Mountrail,38061
12387,MT,Missoula,30063
12560,MT,Cascade,30013
11859,WA,Walla Walla,53071
11318,OR,Washington,41067
11486,ME,Piscataquis,23021
11502,OR,Hood River,41027
11656,ME,Somerset,23025
12036,WA,Asotin,53003
13066,ND,McKenzie,38053
13121,MI,Keweenaw,26083
12731,MT,Fergus,30027
12897,MT,Garfield,30033
11310,ME,Washington,23029
13065,ND,McKenzie,38053
11681,WA,Klickitat,53039
12212,ID,Clearwater,16035
12559,MT,Lewis and Clark,30049
12386,MT,Missoula,30063
13064,ND,McKenzie,38053
